taxon,P88..MPa.,P50..MPa.,P12..MPa.,Height.max..m.,SLA..cm2.g.1.,Huber.value,KL..kg.m.1.MPa.1.s.1.,Ks..kg.m.1.MPa.1.s.1.
Juniperus_ashei,-15.205339358666667,-10.668,-5.3527963841999995,12,22.9,0.004667672868359131,2.3996447766666884e-4,1.534
Juniperus_barbadensis,-12.1,-10,-2.83,15.701336363636381,33.8,0.004612744351775799,0.003966418094333328,1.935
Juniperus_californica,-12.75,-12.28,-7.6850000000000005,10,14.9,0.022701260167571537,6.63e-5,0.9
Juniperus_communis,-7.83137632275,-5.781111111083334,-3.676679232833333,7.636363636363637,39.68,4.411428571428571e-4,2.56424e-4,0.5256333333333333
Juniperus_deppeana,-11.366666666666667,-8.5,-5.613333333333333,15,22.4,7.5e-4,2e-4,1.4833333333333334
Juniperus_flaccida,-13.35,-7.8,-2.27,17,25.2,6.565241154285783e-4,0.0011060785030000062,1.255
Juniperus_lucayana,-10.2,-7.300000000000001,-2.15,15.28120909090915,42.6,0.064891125384311,2.1852803283333493e-4,2.775
Juniperus_monosperma,-12.366666666666667,-8.918000000000001,-6.426,9,23.75,5.7e-4,1.8e-4,1.16425
Juniperus_occidentalis,-11.25,-8.75,-5.975,15,19,0.011688144910499906,0.05790767893150021,1.6150000000000002
Juniperus_osteosperma,-10.67606116,-8.2299,-5.604446484625,7.7,20.1,9e-4,3e-4,1.4222
Juniperus_oxycedrus,-10.668971295240105,-7.210702520805379,-3.876394140161626,9,41.75365344,3.35197e-4,9.95e-5,0.7853961085000001
Juniperus_pinchotii,-12.1,-10.9,-3.825,7,19.3,0.020789438444523804,0.12038390679966682,1.43
Juniperus_scopulorum,-10.627507197142856,-7.3703666667,-5.1906832797142854,13,23.79,5.8e-4,1.8e-4,0.7275
Juniperus_virginiana,-8.818333333333333,-5.263,-2.714444444444444,22.5,37.804476316666666,5.49564e-4,1.38e-4,2.0683333333333334
Kielmeyera_coriacea,-1.76,-1.355,-0.14,8.682833333333333,73.8,0.0054,0.0018405000000000001,16.465
Kleinhovia_hospita,-1.4414475220513305,-0.9776865838650026,-0.3875923231003337,10,116.658023196556,6e-5,4.45e-4,8.2
Lagarostrobos_franklinii,-5.0672941174999995,-3.687,-2.3117058825,30,47.66713734276558,0.03658249202592097,1.2e-4,0.27
Laguncularia_racemosa,-5.3,-3.4,-1.5,10,84.22831883373276,0.039233360015749744,0.0010762768236333312,2.38
Lambertia_formosa,-4.788390064163994,-2.8447891928000595,-1.6513457595446617,1.8,42.82217524,3.1368e-4,7.05279e-4,2.23
Larix_decidua,-4.533610485,-3.80425,-3.074889515,45,64.70774996368078,0.052901330687501885,1.0629601811904877e-4,0.43400000000000005
Larix_kaempferi,-3.833225806,-3.43,-3.026774194,35,53.87899806783032,0.016681601030436522,1.2639333008571433e-4,1.0653065725053974
Larix_laricina,-5.2510701295419935,-4.1493544289432,-3.191085704061723,53.85913333333339,52.14042304880425,2.39521e-4,2.24e-5,0.18487399999999998
Larix_occidentalis,-5.647160737666667,-4.243036666666667,-2.6811425956666666,70,44.905909441020846,4.1e-4,1.1e-4,0.28
Larrea_tridentata,-6.270975990666667,-2.388990394,-0.765926943,4.343779696969693,61.7,0.001952421942095232,0.306081863,0.679
Launaea_arborescens,-2.325120242,-1.47,-0.614879758,8.547699999999962,115.54584466262126,0.001079051,2.14e-4,0.251
Laurus_nobilis,-3.2123314100687494,-2.2,-1.1,19.261166666666668,78.1,0.5698236207624545,2.8e-4,3.745998780986009
Lepidospartum_squamatum,-1.25,-0.75857327,-0.329673554,9.319999999999954,99.95897448820084,0.0028738930770000194,1.643748851,1.54
Leptospermum_glaucescens,-4.158231848527599,-2.2825381997241068,-0.3902842404437712,5,97.63930921,2.87549e-4,0.001351615,5.01
Leptospermum_scoparium,-4.158231848527599,-2.2825381997241068,-0.3902842404437712,5,93.01380434,2.0966e-4,1.31485e-4,0.8
Leptospermum_trinervium,-4.214492169658286,-2.0692637542620598,-0.36212251997339595,3,76.01841449,1.92181e-4,1.40581e-4,0.73
Leucadendron_laureolum,-3.5662841115,-2.292539761,-1.1766261500000001,5.8654999999999955,36.98901116046426,3.9438790616666607e-4,0.25908657924866724,1.803133947
Leucadendron_salignum,-5.667118985,-3.9848591625000003,-2.3919617664999997,1.8492433333333356,22.017769148475082,3.8487049500000306e-4,0.2438295324816665,0.76675
Leucopogon_ericoides,-5.974620356722429,-3.0993593654127176,-0.7978387345631782,2.05,99.93750758,4.889125e-4,2.464665e-4,0.7849999999999999
Leucopogon_virgatus,-6.504479773425846,-3.4735125266565263,-0.7974625508944968,0.6,85.70600527,6.149404248333308e-4,0.02690146530233324,0.16
Libocedrus_plumosa,-6.24,-4.39,-2.45,31,32.333390834215415,0.004479206486621038,4.742904889999955e-4,1.4661631429150024
Ligustrum_sinense,-4.36606896,-0.77,-0.055483677,10,112.95662667312227,0.001191522653666665,0.0738953043358001,1.24
Ligustrum_vulgare,-7.002992425,-4.89708333325,-2.7886742425,3,98.5782914788542,3.637829374999996e-4,0.12564330440683447,0.9533333333333334
Limonium_gibertii,-3.8141880209592287,-2.1007694932787278,-0.6750836233495692,6.346100000000001,66.84222802662903,0.004445018962947183,0.8571020398878146,1.4221768527216725
Limonium_magallufianum,-3.8141880209592287,-2.1007694932787278,-0.6750836233495692,6.346100000000001,66.84222802662903,0.004445018962947183,0.8571020398878146,1.4221768527216725
Liquidambar_styraciflua,-3.95,-2.285,-1.05,9.987566666666668,163.6606849,1.94936e-4,1.45e-4,1.3849999999999998
Lomatia_tinctoria,-5.566904762,-4.971666667,-4.376428571,3,55.23673906745459,0.010841612138428594,4.724502511666683e-4,0.8900711943656084
Lonchocarpus_dipteroneurus,-5.11,-1.77,-0.375,13.64734999999999,103.70052029513245,8.8e-5,9.63e-5,0.98
Lonicera_etrusca,-6.487744037,-5.514981391,-4.542218745,3,73.29784507942682,7.082344906666649e-4,0.0015281180698333294,1.0616166424460225
Lonicera_involucrata,-8.069150486126881,-5.625256176260235,-2.999573333003273,4.958753333333331,70.93340756497467,2.45509e-4,4.24e-5,0.252101
Lophopetalum_subobovatum,-1.13,-0.59,-0.05,11.413933333333333,120.04860634534406,0.0020552242448571567,0.2816326203789995,4.6332884961134075
Lophostemon_suaveolens,-4.61323543388641,-1.8024014188476654,-0.2747650007151082,25,117.47576148499999,1.828795e-4,3.96053e-4,4.055
Luehea_seemannii,-2.975934653172741,-1.3549278317284215,-0.7797006822777521,30,106.4336597481811,0.006303442336481458,0.0020736,7.848745418280129
Lycium_andersonii,-1.65742066,-0.988414076,-0.452377112,7.7426499999999905,93.6,0.0028006100231666537,0.24813135360916577,0.6
Lycium_chilense,-2.234257219763518,-1.3433954879524401,-0.5765216236252519,7.173749999999989,45,0.00155,2.6e-4,0.266
Lycium_intricatum,-0.987290526,-0.82,-0.652709474,8.784199999999988,79.24575095262674,0.005964452,8.96e-4,0.0991
Macaranga_denticulata,-1.86,-1.14,-0.42,10.165499999999998,110.5489270177556,0.004573838760000007,3.64e-4,4.41
Macaranga_involucrata,-2.80563945006812,-1.4340716657894383,-0.6983211237104706,5,143.2828978,1.27916e-4,4.58121e-4,3.09
Macaranga_tanarius,-2.80563945006812,-1.4340716657894383,-0.6983211237104706,7,127.0841806,1.34465e-4,6.92858e-4,4.35
Malacothamnus_fasciculatus,-1.510883769,-0.889038022,-0.398737236,8.93535,120.3,0.0028931134515099,3.667453746,0.77
Mallotus_wrayi,-0.84,-0.53,-0.22,12.165833333333332,123.70092080348547,0.0018041924365000057,0.07282379733599989,5.519373008431819
Malosma_laurina,-2.9823398012857143,-1.2152833245,-0.2851761415,6,48.25,0.01048506374066658,0.8347961694999999,5.4639999999999995
Malus_sylvestris,-7.24384153,-6.014333333,-4.784825137,10,127.2490192005098,0.01926598310619064,0.015593069311366642,0.9847403703643267
Malva_subovata,-3.1859427652344827,-1.7643481220887578,-1.1474338192172473,2,94.8895341180281,3.330820314999977e-4,0.2768060608963346,0.9130917882422281
Manilkara_bidentata,-4.431408932974738,-2.7,-0.9,40,112.00416627532623,0.030622466811058614,5.67e-4,2.753922072644884
Manilkara_chicle,-3.191892650902702,-1.5899582243643358,-0.7148613615490538,20.385300000000004,109.03300625151635,1.02e-4,4.8e-5,0.45
Marila_laxiflora,-3.033346117719227,-1.3576770719893185,-0.6574511264097848,9.155833333333332,101.07358454093684,0.0027121265609999943,5.382e-4,3.231169801966156
Melaleuca_citrolens,-5.126645283031144,-2.745424054535572,-1.0579788891333037,9,54.53579866,2.56919e-4,2.8325e-4,1.11
Melaleuca_preissiana,-6.5,-1.07,-0.01,4,89.61301713927479,2.624059549999993e-4,0.0012772638325666801,1.4687271357762972
Melaleuca_scabra,-5.276059974887615,-2.653488412662439,-0.5462010788389269,0.7,19.258,2.95981e-4,8.85e-5,0.299147764
Melaleuca_squamea,-4.14865000410181,-2.7416752265622435,-0.40571212062143996,2,90.48218003,2.88504e-4,8.38968e-4,2.96
Melaleuca_squarrosa,-4.14865000410181,-2.7416752265622435,-0.40571212062143996,4.5,101.2956887,2.1833e-4,6.92412e-4,4.1
Melaleuca_stenostachya,-5.126645283031144,-2.745424054535572,-1.0579788891333037,9,63.93301102,1.8335e-4,5.22553e-4,2.74
Melaleuca_uncinata,-5.2049504388120305,-2.6415513863196423,-0.557041603906854,3.1,27.41393787,8.29776e-4,2.52284e-4,0.44
Melaleuca_viridiflora,-5.126645283031144,-2.745424054535572,-1.0579788891333037,5,38.28357551,1.97537e-4,8.40476e-4,3.18
Melia_volkensii,-3.4856144690117454,-2.1595308462228333,-0.8623082046676657,18.091509999999982,79.86071262931173,0.007377517041500022,2.820706729999971e-4,4.380915296987537
Merostachys_claussenii,-4.22,-2.98,-1.42,7,84.22525350942306,0.00315805329709004,0.00283931925008099,3.1
Metalasia_densa,-9.653893845,-6.204475585,-3.179814923,2.5909573333333267,65.82357550084849,0.040816795284666765,0.5039660502025013,0.3775419385
Metasequoia_glyptostroboides,-4.007222999666666,-3.194777777666667,-2.0689992223333333,48.333333333333336,43.16878262282331,0.06100231709126736,1.95753e-4,2.32
Metrosideros_angustifolia,-5.502,-1.7133333333333334,-0.22199999999999998,8.90491666666667,94.86993216439491,2.851439934166683e-4,9.290895874000018e-4,3.63160015563652
Miconia_cuspidata,-5.33616006422385,-3.4,-1.9780774408798785,13.167766666666669,88.26200477907071,7.5e-5,3.44e-4,5.37
Miconia_minutiflora,-2.7139878344351698,-1.404801257616852,-0.6205336114493732,5,101.81099271105174,0.00639170378350003,0.001458,2.8336814365345866
Miconia_sp.,-2.6170576292550076,-1.2972557999742882,-0.5500068875952189,6,106.7075341551887,8.8e-4,4.5e-4,0.51
Micromyrtus_sessilis,-5.289567390876068,-2.670969611961537,-1.0162505511140225,1.5,86.85609502,3.75782e-4,4.06e-5,0.14
Monotoca_glauca,-5.031703393521208,-2.953936683248852,-1.1793339580721798,4,81.27250489,1.91614e-4,4.90978e-4,1.69
Monotoca_scoparia,-4.99021251190813,-2.9423554995618537,-1.2470915920407466,1,77.46557699,2.53384e-4,1.11066e-4,0.4
Morella_cerifera,-3.697947983,-1.639912572,-0.479586712,12,101.45157997200376,0.6430905462438344,4.818666662999959e-4,2.03
Morisonia_americana,-6.16,-2.39,-1.09,9.959122727272728,92.55835408770196,2.76e-4,3.47e-5,0.14
Morus_alba,-1.6854696909818017,-0.306256,-0.5509378155550024,20.86593133333335,71.96398526176895,1.163876472292794,0.0013278051732182033,1.658855
Mulinum_spinosum,-2.8822795674360955,-2.1681850967481,-0.6143524311501994,4.823573333333336,57,0.0123,0.00143,0.51
Myrothamnus_flabellifolia,-4.41453771405777,-2.8835423891535816,-2.6742661214251595,10.539734242424247,62.9301243682897,0.020722658481960258,3.28e-5,0.87
Myrsine_coriacea,-6.022649177593008,-3.08,-1.697881410800475,16.619133333333334,96.93132723708831,1.47e-4,4.34e-4,3.25
Myrsine_guianensis,-3.6754508808048585,-2.12,-0.6227904729347375,14.599666666666668,96.93132723708831,1.81e-4,3.84e-4,2
Myrtus_communis,-6.929534351333333,-4.542111111,-2.654687871,3,84.73,3.98e-4,1.77195e-4,0.45999999999999996
Nageia_fleuryi,-5.029677558146007,-3.7,-2.2259663948409125,40.31870606060604,38.20959476882219,0.00439784815809723,5.56e-5,0.5596101391627486
Nectandra_purpurascens,-2.8788598817953623,-2.270413749786603,-0.7213637910606958,22.7774,83.21841091701788,0.35629808445423344,0.0010602,4.0717734669944985
Nephelium_lappaceum,-1.35,-0.76,-0.17,18.120833333333334,110.37592259567779,0.0035521737302500037,0.25693561995099956,10.59158037152703
Nerium_oleander,-3.3946885304656975,-1.7,-0.5952356108698504,2.92063,72.97559401902934,6.266015073333334e-4,0.06869790765916597,1.3854492681721033
Nothofagus_cunninghamii,-2.697625,-2.307,-1.916375,55,95.54962864726308,0.15569033360551876,7.122485762086776e-4,0.6871496428574756
Nuytsia_floribunda,-4.114609705259579,-2.107382242907855,-0.7118833160926072,4,12.445,6.0333e-4,1.7e-4,0.281769581
Nyssa_sylvatica,-2.2,-1.76,-1.15,11.73575,191.5658051,1.55415e-4,2.9e-5,1.1600000000000001
Ochroma_pyramidale,-1.4,-1,-0.75,30,107.8631666527526,3.74e-4,0.00114,2.1
Ocotea_insularis,-2.8788598817953623,-2.270413749786603,-0.7213637910606958,22.7774,83.21841091701788,0.35629808445423344,8.244e-4,4.0717734669944985
Olea_europaea,-11.683333335,-4.98,-2.57,15,34.2,0.019487653349000024,1.6333333333333334e-4,2.3439890853065064
Olearia_axillaris,-12.586044114707205,-6.277624752864751,-2.243413163701071,1,15.157,1.41516e-4,8.52e-5,0.60176128
Opuntia_ficus-indica,-1.235,-0.575,-0.298,1,122.17030179307687,0.004773171951509853,0.5069570778710006,1.61401763845483
Oreopanax_nubigenus,-2.5464558778049105,-1.5675951460926,-0.6298176536277166,7,101.90929380110576,5.3e-4,2.6e-4,0.48
Oryza_sativa,-2.64024,-1.59146,-0.731707,9.981549999999999,77.34780089697998,0.026509530225737234,0.0031906291100857326,2.6803639033860605
Ouratea_hexasperma,-4.965,-1.7149999999999999,-0.535,7.575786363636364,84.35,6.339399999999999e-4,7.785e-4,1.345
Ouratea_lucens,-4.5,-1.8,-0.5,3,101.15105038842415,1.19e-5,1.22e-4,2.7547461913277504
Oxydendrum_arboreum,-4.4,-3.0966666666666667,-2.05,18,85.86156006038061,1.71278e-4,5.6e-5,0.9
Oxylobium_ellipticum,-4.47835302640063,-3.3949131643034653,-2.0157409669252653,2.7,66.83502616,4.03902e-4,4.4687e-4,1.78
Passerina_obtusifolia,-10.067388886201284,-10.15033481,-2.562206746,9.60004236363636,103.43295037794418,0.007376836957833393,4.95623045000004e-4,0.568295058
Passiflora_juliana,-2.8194711953776914,-2.4437060589462756,-0.9591973264352271,12.904453030303038,82.32195000662023,0.0022581019055000063,4.898383998424353e-4,40
Payena_endertii,-1.14,-0.63,-0.12,22.791,111.14846884875796,0.0031260600620450106,0.04877047791739916,7.9612984187893066
Pentace_adenophora,-0.42,-0.19,-0.24188977652783372,22.916166666666665,111.28298046731577,0.01004171723125002,0.03310157134299964,8.47296928311297
Pereskia_diazromeroana,-3.586523017658661,-2.075986974916975,-0.7709744562708489,9.078526666666663,138,5.54e-4,7.81e-4,1.69
Pereskia_guamacho,-3.25,-2,-0.75,9.380936666666667,156.96666666666667,6.346666666666666e-4,5.8e-4,0.9616666666666667
Pereskia_marcanoi,-3.4802765432569545,-1.9940366951411994,-0.7319467479062529,11.887476666666668,248,5.62e-4,0.001116,2.06
Pereskia_portulacifolia,-3.46427272660213,-2.243571803763174,-0.774613713566707,10.740143333333334,114.4,0.001082,0.002762,2.69
Pereskia_quisqueyana,-4.359850718337395,-2.957329450897361,-1.0100419837191117,10.215843333333336,251.4,2.2e-4,3.6e-4,1.76
Pereskia_sacharosa,-3.624631599755465,-2.02886412980391,-0.7808082899636963,9.154536666666665,138.1,4.65e-4,8.85e-4,2.01
Pereskia_weberiana,-3.5263688457872138,-2.262921888212474,-0.7645810119489529,11.44551,132.9,1.96e-4,4.56e-4,1.91
Peritoma_arborea,-4.575742607,-2.184267815,-0.71402473,6.139083999999998,89.7,0.01007264698550001,0.1096678,0.34
Persoonia_falcata,-4.449908514767768,-2.726366793936918,-1.1501831869665777,4,51.65213314,2.00172e-4,6.10738e-4,3.88
Persoonia_juniperina,-5.506837814409005,-3.807545931516257,-2.1934459269140127,1.4,46.19172147,2.7692e-4,1.951e-4,0.68
Persoonia_levis,-4.4420725874374245,-2.7758772792168576,-1.1984562973696808,5,49.32813061,2.669e-4,2.50188e-4,1.22
Persoonia_linearis,-5.078289374779648,-3.834628470861671,-2.345516277738616,4,76.76236683,1.46453e-4,6.48626e-4,1.91
Persoonia_pinifolia,-4.4420725874374245,-2.7758772792168576,-1.1984562973696808,4,56.79658681,1.63376e-4,3.83409e-4,2.02
Petalostigma_banksii,-3.1755578865843335,-2.830534263063964,-1.1845305688819097,4,70.37149586,1.35272e-4,5.7313e-4,4.08
Petalostigma_pubescens,-3.264207667822378,-1.5971222763358048,-0.6795095276866391,5,70.97080021,2.49357e-4,0.001247968,3.8
Petrophile_glauca,-5.671754218033617,-3.743275179877709,-1.9344909784294864,2,9.765,1.34999e-4,4.03e-5,0.298207576
Petrophile_pulchella,-4.446781198467758,-2.7757028549275242,-1.1976433929213475,2.5,38.66117746,3.58212e-4,6.51159e-4,1.85
Phillyrea_angustifolia,-10.40835294,-9.526,-8.643647059,2,50.271273292900155,0.035867566624499976,0.425200255184669,0.784317911816737
Phillyrea_latifolia,-9.894951105333334,-6.283333333333333,-2.671715561,9,67.26457399,5.88599e-4,2.15202e-4,1.1489358985
Phlomis_fruticosa,-5.76,-2.48,-0.65,2,119.45785491803913,0.0021154357609999975,0.8646172889456647,0.8143226792938606
Phlomis_italica,-8.978193760285999,-6.153936334199112,-3.276555613522966,1,65.3221634453245,0.010747089999000082,1.704167572155473,1.0041770646033128
Phyllocladus_trichomanoides,-9.677674727522849,-7.02,-3.412216573967656,20,57.005152815373876,0.020480988509093315,2.0231004433333443e-4,0.693
Physocarpus_malvaceus,-3.22609860535383,-1.9,-0.7416356856925485,18.899583696969696,69.01224957315401,0.7837987132081559,0.0031431741338237866,7.51
Picea_abies,-4.3615994585,-3.7201041666875,-3.1073588748125,48.75,59.977907785700125,7.375e-4,2.1495e-4,0.5583777777777778
Picea_engelmannii,-4.9969539795,-5.3451249999999995,-3.3637960204999997,55.06666666666667,61.74139355517905,0.08518467468910255,1.3791086020000063e-4,1.7814999999999999
Picea_glauca,-4.339329147559099,-3.557537703285714,-2.779,50.55678181818179,50.24766627643606,6.28743e-4,2.74e-5,2.003721029875
Picea_mariana,-5.625671341715071,-4.61223375,-3.2767458711278907,24,47.39457154410404,8.912834646666666e-4,1.3623552622380857e-4,1.257965643875
Picea_rubens,-3.28,-2.425,-1.3575,47.47352424242427,65.69875931840807,0.0010109867230238107,2.138129293424331e-4,3.5259262791644477
Picea_sitchensis,-4.7,-3.85,-3,60,59.64132529470995,6.36911282523813e-4,1.3853061338095355e-4,1.1220196991136042
Pimelea_microcephala,-9.113479303566027,-3.54208907808621,-2.8647693095486138,3,176.103022,2.32287e-4,1.7118e-4,0.75
Pinus_albicaulis,-4.114036590666666,-3.323646666666667,-2.1429814093333333,23.5,42.17632837726768,6.3e-4,1.19e-4,0.21
Pinus_caribaea,-3.8484431772681384,-2.59,-1.472723527558175,35,80.15742087967003,0.0047721824050238094,2.0660302515714414e-4,9.6865
Pinus_cembra,-3.7670005861666667,-3.2023333333333333,-2.6359994138333334,30.833333333333332,60.48523080727878,7.749398671904785e-4,2.194353856190453e-4,0.26715
Pinus_contorta,-4.3410445835000004,-3.3436383333333333,-2.6129511665,38,58.94754910134866,7.3506e-4,8.444999999999999e-5,2.15806222
Pinus_echinata,-3.75,-2.34,-1.25,41.73665151515153,74.15963140302368,7.68893e-4,2.12e-4,0.585
Pinus_edulis,-4.8883063755,-3.9308,-2.9782936245,20,44.11529500725561,0.012894538802547484,0.10060360819852858,2.3276130091842107
Pinus_flexilis,-4.2118604875,-4.1745,-3.2116395124999997,21.666666666666668,42.08772805792504,0.0220890768193809,2.635077069761872e-4,2.3402065018106586
Pinus_halepensis,-4.49012948975,-3.56533333325,-2.64053717675,25.25,43.57643453961549,7.59e-4,9.54e-5,0.52
Pinus_monophylla,-5.427187993541933,-4.645,-3.163697460024592,15.2,44.21046692504217,0.0050119982831852835,0.004041240183833344,2.1555
Pinus_mugo,-3.9824717835,-3.66725,-3.3520282165,4.75,71.33378419317873,0.005935577994214287,0.07418806270344278,0.344605
Pinus_nigra,-4.864648044,-3.6666666666666665,-2.565351956,33.333333333333336,60.166974407329356,7.86e-4,3.24e-4,0.407
Pinus_pinaster,-4.486017392,-3.489,-2.491982608,30,62.56291303202453,9.87e-4,3.43e-4,0.352
Pinus_pinea,-4.346881357666667,-3,-1.6531186423333333,27,42.98420746709359,6.19e-4,2.19e-4,1.025
Pinus_ponderosa,-3.7174441764,-2.4763060416875,-1.4203406682307693,75,31.725,4.943333333333334e-4,7.813448e-4,2.075283428571429
Pinus_sylvestris,-4.592885505818182,-3.1401887445454544,-1.7843101651363635,34.09090909090909,51.106785714285714,6.257116666666667e-4,2.7694635714285715e-4,0.44794448493333333
Pinus_taeda,-3.0745454545454547,-2.288181818181818,-1.470909090909091,48,81.35220889,5.148360000000001e-4,9.9e-5,2.07
Pinus_uncinata,-4.572753548,-4.179875,-3.786996452,25,70.68081737819557,0.0036761053324947846,2.246410906117447e-4,1.3983154393051203
Piper_aduncum,-2.5980389062186426,-1.3620291534558324,-0.5987564761777623,7,88.42757542687026,4.5e-5,2.5e-4,7.82
Piper_betle,-2.5980389062186426,-1.3620291534558324,-0.5987564761777623,10.081166666666666,86.85553096657686,8e-5,8.5e-5,1.05785
Pistacia_lentiscus,-6.5798178375,-4.77708333325,-2.984348829,4,49.38,2.81e-4,2.2033666666666665e-4,0.5566666666666666
Pistacia_terebinthus,-10.422,-8.422,-6.422,5,36.03020791543154,0.14826375143500073,0.3871492205586669,1.5887482812658522
Pithecellobium_dulce,-6.01,-1.65,-0.53,9.542083333333334,95.18788514569944,1.53e-4,7.06e-5,0.54
Planchonia_careya,-3.664089403237786,-2.0671996469632643,-0.6976770105883987,7,107.939907,2.256805e-4,0.0022132135,9.809999999999999
Platanus_x,-1.956439024,-1.804,-1.651560976,40,62.61620427920825,0.09861343758149406,0.004334214991657761,2.5121584148454867
Platycarya_longipes,-2.4559925374236835,-1.28,-0.5036685172559566,10,153.02,0.9354035,3.51625e-4,4.2825
Podocarpus_cunninghamii,-9.560366819515865,-6.61,-3.4111560494750286,30,58.64631998831963,3.2137395884524074e-4,2.087483432333341e-4,0.72
Podocarpus_drouynianus,-7.55,-5.9,-4.33,39.33296060606059,38.19586834719791,0.0043991714049543724,0.0075312336867142185,0.42289697376420693
Podocarpus_latifolius,-2.8,-1.74,-0.5,30,59.7973717856166,3.12568e-4,1.15e-4,0.349727
Podocarpus_lawrencei,-7.08,-5.6,-3.92,44.2450106060606,38.295320962152914,0.004397441193097229,1.2e-4,0.25
Podocarpus_neriifolius,-5.932293928781399,-4.124849366571053,-2.562649883874933,30,62.80873358378895,3.23177e-4,1.25e-4,0.45
Podolobium_ilicifolium,-4.581322313222386,-3.3094937377882108,-2.2828217528884025,2,82.28524388,1.75434e-4,2.06189e-4,1.03
Polyscias_elegans,-3.6986911567635987,-2.0544327091772874,-0.6235418702548358,25,101.34294388562735,0.0017696288346666716,6.371578170333373e-4,4.35
Populus_alba,-2.3,-1.52,-0.65,30,88.50377530608752,0.03017141120462976,3.091214409662425e-4,4.081723421060362
Populus_angustifolia,-2.38,-1.75,-1.0957832136048185,18,85.47138412578235,0.08866957494223313,0.0942990165979667,3.2634629926451573
Populus_balsamifera,-2.466,-1.612,-0.925,35,94.69479269469467,0.08760165942467495,3.7680897659957477e-4,3.1664348996214216
Populus_deltoides,-1.92,-1.17,-0.6633333333333333,25,93.68388611482146,0.024686775425981543,3e-4,3.9635229662761695
Populus_euphratica,-1.25,-0.7,-0.3,15,95.41506144683787,0.05253499060816797,0.15670696560590056,3.051841817521017
Populus_fremontii,-1.99007,-1.39224,-0.5430273999999999,15.387037333333343,87.92102995950383,0.03943699341699296,0.2325361148689674,1.8199533333333333
Populus_nigra,-3.5,-2.95,-2.1,30,83.62831706442483,0.0305993840935002,3.5835799992380924e-4,1.8994730528225607
Populus_tremula,-2.61743094,-1.9507642735,-0.9840976065,20,88.74893749593083,0.08215900001238338,3.041760545090999e-4,0.92
Populus_tremuloides,-3.827,-1.4868333333333335,-0.8135000000000001,23.361450000000016,92.32487266469944,1.91e-4,5.48e-5,0.6218485
Populus_trichocarpa,-1.7481745373333333,-1.2963664753333333,-0.8207914783333333,40,101.3785213480253,2.21557e-4,4.8489999999999997e-4,0.542017
Populus_x,-2.11178162775,-1.7059707407777778,-1.7054620622,20,83.94,0.05992626342465996,3.223754523999975e-4,6.75
Poulsenia_armata,-3.8155538428973257,-2.134902011326838,-1.217443175759197,30,67.90609088736691,1.0705165614750227,7.11e-4,4.466180605318038
Pourouma_bicolor,-3.016366490856421,-2.160146443117886,-1.1550618346187898,19.0965,60.36214820907707,0.6664672859288419,8.982e-4,6.143239682300324
Prioria_copaifera,-2.7,-1.6,-0.8,40,121.53876912659999,0.04343081094734907,6.3e-5,2.8167225670238825
Prosopis_velutina,-6.0942,-1.88306,-0.5373135,15,50.35341150329088,6.8e-4,4.8e-4,9.89
Protea_laurifolia,-5.479009538572842,-3.815386194850851,-2.053970690956044,1.8641500000000026,28.88204430836495,3.7164509950000127e-4,0.2368540857573333,0.269
Protea_repens,-5.4191737,-3.814472499,-2.243128543,1.8659000000000037,29.129804338674962,3.608740350000009e-4,0.23685650543566675,1.137172238
Protium_panamense,-3.1457022777546064,-1.7,-0.2,22.492,111.28676992414522,0.009004428517249979,0.019817086633833168,5.123926585171011
Protium_sp,-3.0179759820795526,-1.7343622995533743,-0.4043363070620923,21.60216666666667,99.2,0.0029947646479999744,0.0032,7.4
Prumnopitys_ferruginea,-7.45380319108108,-4.96,-3.190479211952214,14,56.92349247207622,0.02052591234908135,1.9700896566666787e-4,1.3725
Prunus_armeniaca,-7.284762195,-6.07506,-4.845737805,10,93.6,0.0053295492400000834,0.01676610432806666,1.06832064667854
Prunus_avium,-5.645195571,-4.767485,-3.882304429,25,133.6,0.051087207869749955,0.0023374325880666687,1.2544717510006715
Prunus_cerasifera,-6.931666667,-6.270875,-5.598333333,5,112,0.007086756242690622,0.02041852272793339,1.6756234776571837
Prunus_cerasus,-5.169815903,-4.602805,-4.023684097,15,143.1,0.026911556443545745,0.0023853243332666715,1.3350703507817103
Prunus_domestica,-6.533975758,-5.783035,-5.018824242,15,83.1,0.025931481262353246,0.0033867252691666544,1.257432478579214
Prunus_dulcis,-7.32347619,-6.131075,-4.94252381,10,96.4,0.0053295492400000834,0.017404337342066787,1.0801423165367066
Prunus_ilicifolia,-6.869748628473339,-4.39,-2.4131913034057586,8.936884666666668,87.37823761492531,0.09112632940316669,0.064319374222167,0.71
Prunus_mahaleb,-6.714290698,-5.5598849999999995,-4.388709302,12,117.3,0.005337303848166737,0.0059431032069667,1.8787357560838693
Prunus_padus,-4.01493612,-3.54394,-3.06856388,15,138.8,0.022237147649059423,0.0020753965817000043,0.9854106137474995
Prunus_persica,-6.539886364,-5.180375,-3.812613636,10,156,0.005326240399000055,0.0050290132847333495,1.0725984159257074
Prunus_spinosa,-6.325788462,-5.362935,-4.402711538,4,84.2,0.005342453191190584,0.0028994759838999982,0.8307229625816167
Prunus_virginiana,-5.472237272343276,-3.8,-2.122411739564721,8.37834333333333,89.18936551761192,0.09615862105616665,0.09787234000283375,1.8959037677404547
